Age,Years_at_Company,Performance_Score,Leadership_Score,Training_Hours,Projects_Handled,Peer_Review_Score,Current_Position_Level,Promotion_Eligible,Training Level,Leadership_Level,Project_Level,Tenure_Level,Age_Group,Project_per_Years_log
49.0,21.0,4.0,45.0,125.0,19.0,44.0,Junior,1,High,Medium,High,Senior,Late Mid,0.622529613345992
26.0,13.0,2.0,65.0,65.0,2.0,76.0,Junior,1,Low,High,Low,Mid,Young,0.13353139262452263
45.0,13.0,2.0,73.0,6.0,16.0,92.0,Mid,1,Very Low,High,High,Mid,Late Mid,0.7621400520468967
35.0,22.0,2.0,25.0,103.0,8.0,56.0,Junior,1,Moderate,Low,Low,Senior,Early Mid,0.29849298855599654
57.0,14.90033222591362,5.0,52.0,170.0,16.0,85.0,Senior,1,Very High,High,High,Mid,Senior,0.696276420622567
57.0,21.0,3.0,95.0,1.0,13.0,36.0,Lead,1,Very Low,Very High,Moderate,Senior,Senior,0.46430560813109784
47.0,26.0,1.0,94.0,188.0,15.0,67.0,Junior,0,Very High,Very High,Moderate,Veteran,Late Mid,0.44183275227903923
42.0,5.0,4.0,96.0,145.0,18.0,63.0,Senior,0,High,Very High,Very High,New,Late Mid,1.3862943611198906
41.0,26.0,5.0,35.0,24.0,18.0,42.0,Lead,0,Very Low,Medium,High,Veteran,Early Mid,0.5108256237659907
55.0,12.0,1.0,10.0,38.0,6.0,24.0,Junior,0,Very Low,Low,Moderate,Mid,Senior,0.37948962170490375
35.0,22.0,3.0,96.0,157.0,18.0,78.0,Lead,1,High,Very High,High,Senior,Early Mid,0.5780778507751582
42.0,10.0,2.0,91.0,45.0,14.0,73.0,Senior,0,Low,Very High,Very High,Mid,Late Mid,0.8209805520698302
40.0,14.90033222591362,4.0,13.0,103.0,16.0,47.0,Senior,0,Moderate,Low,High,Mid,Early Mid,0.696276420622567
33.0,26.0,3.0,19.0,103.0,12.0,87.0,Lead,1,Moderate,Low,Moderate,Veteran,Early Mid,0.36772478012531734
57.0,28.0,5.0,39.0,187.0,15.0,51.0,Senior,0,Very High,Medium,Moderate,Veteran,Senior,0.41689380393178715
51.0,10.0,2.0,11.0,103.0,13.0,51.1219512195122,Mid,0,Moderate,Low,Very High,Mid,Senior,0.7801585575495751
54.0,1.0,5.0,32.0,134.0,4.0,36.0,Junior,0,High,Medium,Very High,New,Senior,1.0986122886681096
44.0,27.0,2.0,6.0,127.0,13.0,34.0,Lead,0,High,Low,Moderate,Veteran,Late Mid,0.3813675565291039
41.0,11.0,2.0,85.0,138.0,3.0,44.0,Senior,0,High,Very High,Low,Mid,Early Mid,0.22314355131420976
49.0,23.0,5.0,16.0,18.0,16.0,63.0,Mid,0,Very Low,Low,High,Veteran,Late Mid,0.5108256237659907
40.0,26.0,3.0,94.0,33.0,5.0,51.0,Lead,0,Very Low,Very High,Low,Veteran,Early Mid,0.16989903679539747
58.0,23.0,3.0,61.0,107.0,4.0,10.0,Junior,0,Moderate,High,Low,Veteran,Senior,0.1541506798272583
52.0,0.0,4.0,66.0,175.0,7.0,84.0,Lead,1,Very High,High,Very High,New,Senior,2.0794415416798357
38.0,17.0,1.0,56.0,33.0,4.0,69.0,Mid,0,Very Low,High,Low,Senior,Early Mid,0.20067069546215116
49.0,7.0,2.0,86.0,79.0,11.0,15.0,Senior,1,Low,Very High,Very High,New,Late Mid,0.8649974374866045
25.0,20.0,2.0,66.0,155.0,0.0,33.0,Junior,0,High,High,Low,Senior,Young,0.0
27.0,21.0,3.0,59.0,157.0,15.0,28.0,Junior,1,High,High,High,Senior,Young,0.5198754592859085
40.0,18.0,3.0,59.0,168.0,9.0,63.0,Junior,0,Very High,High,Moderate,Senior,Early Mid,0.38776553100876343
44.0,1.0,1.0,8.0,38.0,14.0,33.0,Mid,0,Very Low,Low,Very High,New,Late Mid,2.0794415416798357
27.0,16.0,5.0,46.0,64.0,7.0,92.0,Junior,0,Low,Medium,Moderate,Senior,Young,0.34484048629172953
45.0,14.90033222591362,2.9623059866962307,89.0,129.0,6.0,96.0,Lead,1,High,Very High,Moderate,Mid,Late Mid,0.320161803120989
43.0,18.0,5.0,88.0,41.0,8.0,67.0,Senior,0,Very Low,Very High,Moderate,Senior,Late Mid,0.3513978868378886
35.0,3.0,4.0,36.0,106.0,17.0,44.0,Senior,1,Moderate,Medium,Very High,New,Early Mid,1.6582280766035324
45.0,9.0,4.0,48.0,55.0,16.0,87.0,Junior,0,Low,Medium,Very High,Mid,Late Mid,0.9555114450274365
46.0,10.0,5.0,6.0,105.0,5.0,59.0,Lead,0,Moderate,Low,Moderate,Mid,Late Mid,0.3746934494414107
38.0,13.0,5.0,15.0,40.0,19.0,22.0,Mid,0,Very Low,Low,Very High,Mid,Early Mid,0.8574502318512216
56.0,13.0,5.0,56.0,180.0,10.0,4.0,Junior,0,Very High,High,High,Mid,Senior,0.538996500732687
41.0,25.0,1.0,69.0,184.0,6.0,96.0,Mid,0,Very High,High,Low,Veteran,Early Mid,0.20763936477824452
49.0,10.0,4.0,39.0,108.0,7.0,21.0,Mid,0,Moderate,Medium,Moderate,Mid,Late Mid,0.4924764850977942
23.0,24.0,1.0,50.15503875968992,13.0,9.0,62.0,Mid,0,Very Low,Medium,Moderate,Veteran,Young,0.3074846997479606
55.0,10.0,4.0,50.15503875968992,9.0,9.96234772978959,21.0,Mid,0,Very Low,Medium,High,Mid,Senior,0.6448325903908635
22.0,3.0,2.0,26.0,38.0,5.0,99.0,Lead,0,Very Low,Low,Very High,New,Young,0.8109302162163288
24.0,25.0,2.0,74.0,1.0,6.0,43.0,Lead,0,Very Low,Very High,Low,Veteran,Young,0.20763936477824452
43.0,24.0,3.0,16.0,169.0,10.0,44.0,Mid,0,Very High,Low,Moderate,Veteran,Late Mid,0.33647223662121295
36.0,9.0,4.0,39.0,164.0,19.0,88.0,Lead,0,Very High,Medium,Very High,Mid,Early Mid,1.0647107369924282
57.0,13.0,5.0,46.0,74.0,7.0,14.0,Mid,0,Low,Medium,Moderate,Mid,Senior,0.4054651081081644
33.0,17.0,3.0,31.0,36.0,8.0,3.0,Lead,1,Very Low,Medium,Moderate,Senior,Early Mid,0.36772478012531734
58.0,16.0,2.0,62.0,83.0,12.0,24.0,Mid,0,Low,High,High,Senior,Senior,0.534082485930258
28.0,5.0,2.0,94.0,119.0,4.0,42.0,Junior,0,High,Very High,High,New,Young,0.5108256237659907
52.0,4.0,1.0,29.0,139.0,13.0,77.0,Lead,0,High,Medium,Very High,New,Senior,1.2809338454620645
26.0,18.0,2.0,17.0,198.0,9.96234772978959,81.0,Junior,0,Very High,Low,Moderate,Senior,Young,0.4215576530828373
48.0,5.0,1.0,2.0,133.0,17.0,74.0,Mid,0,High,Low,Very High,New,Late Mid,1.3437347467010947
46.0,10.0,1.0,48.0,109.0,1.0,30.0,Senior,0,Moderate,Medium,Low,Mid,Late Mid,0.08701137698962977
38.0,11.0,1.0,71.0,117.0,2.0,51.1219512195122,Lead,0,Moderate,High,Low,Mid,Early Mid,0.1541506798272583
49.0,2.0,2.9623059866962307,54.0,198.0,15.0,78.0,Senior,0,Very High,High,Very High,New,Late Mid,1.791759469228055
48.0,14.0,4.0,29.0,159.0,9.0,51.1219512195122,Lead,0,High,Medium,Moderate,Mid,Late Mid,0.4700036292457356
41.0,23.0,5.0,50.15503875968992,177.0,12.0,64.0,Senior,0,Very High,Medium,Moderate,Veteran,Early Mid,0.4054651081081644
50.0,3.0,5.0,15.0,163.0,15.0,83.0,Mid,0,Very High,Low,Very High,New,Senior,1.55814461804655
48.0,21.0,1.0,19.0,27.0,14.0,2.0,Mid,0,Very Low,Low,Moderate,Senior,Late Mid,0.4924764850977942
38.0,12.0,4.0,21.0,182.0,0.0,59.0,Lead,1,Very High,Low,Low,Mid,Early Mid,0.0
59.0,13.0,3.0,73.0,131.0,6.0,91.0,Mid,0,High,High,Moderate,Mid,Senior,0.35667494393873234
37.0,13.0,2.0,21.0,177.0,10.0,87.0,Mid,0,Very High,Low,High,Mid,Early Mid,0.538996500732687
30.0,5.0,2.0,37.0,139.0,14.0,12.0,Junior,1,High,Medium,Very High,New,Young,1.2039728043259361
53.0,10.0,5.0,36.0,145.0,10.0,52.0,Junior,0,High,Medium,High,Mid,Senior,0.6466271649250525
22.0,29.0,1.0,84.0,50.0,2.0,95.0,Senior,1,Low,Very High,Low,Veteran,Young,0.06453852113757116
30.0,22.0,4.0,71.0,73.0,10.0,73.0,Senior,0,Low,High,Moderate,Senior,Young,0.36101334553733055
28.0,2.0,2.9623059866962307,2.0,107.0,9.96234772978959,94.0,Mid,1,Moderate,Low,Very High,New,Young,1.463436537839916
58.0,8.0,2.0,91.0,60.0,14.0,56.0,Lead,1,Low,Very High,Very High,New,Senior,0.9382696385929303
58.0,6.0,4.0,42.0,35.0,9.96234772978959,76.0,Mid,0,Very Low,Medium,Very High,New,Senior,0.8850858991922552
25.0,3.0,2.9623059866962307,58.0,61.0,10.0,20.0,Senior,1,Low,High,Very High,New,Young,1.252762968495368
58.0,11.0,4.0,68.0,137.0,7.0,89.0,Mid,1,High,High,Moderate,Mid,Senior,0.4595323293784402
31.0,24.0,4.0,94.0,61.0,8.0,55.0,Junior,1,Low,Very High,Low,Veteran,Young,0.2776317365982795
31.0,14.0,5.0,83.0,107.0,8.0,79.0,Lead,0,Moderate,Very High,Moderate,Mid,Young,0.4274440148269396
56.0,29.0,2.0,7.0,29.0,9.96234772978959,55.0,Lead,0,Very Low,Low,Low,Veteran,Senior,0.2867403223891029
29.0,26.0,1.0,85.0,59.0,16.0,20.0,Senior,0,Low,Very High,Moderate,Veteran,Young,0.4653632496892333
44.0,17.0,1.0,56.0,80.0,18.0,51.1219512195122,Lead,0,Low,High,High,Senior,Late Mid,0.6931471805599453
28.0,7.0,2.9623059866962307,39.0,21.0,14.0,51.1219512195122,Senior,0,Very Low,Medium,Very High,New,Young,1.0116009116784799
23.0,26.0,2.0,25.0,100.0,2.0,26.0,Junior,0,Moderate,Low,Low,Veteran,Young,0.07145896398214495
59.0,14.0,5.0,51.0,103.0,11.0,68.0,Mid,0,Moderate,High,High,Mid,Senior,0.550046336919272
41.0,14.90033222591362,1.0,77.0,32.0,15.0,38.0,Senior,1,Very Low,Very High,High,Mid,Early Mid,0.6644269317741484
52.0,16.0,2.0,12.0,31.0,3.0,70.0,Mid,0,Very Low,Low,Low,Senior,Senior,0.1625189294977749
51.0,26.0,2.0,74.0,79.0,7.0,36.0,Lead,0,Low,Very High,Low,Veteran,Senior,0.2305236586118323
46.0,18.0,5.0,50.15503875968992,25.0,9.96234772978959,70.0,Junior,0,Very Low,Medium,Moderate,Senior,Late Mid,0.4215576530828373
31.0,0.0,2.9623059866962307,76.0,142.0,4.0,35.0,Lead,1,High,Very High,Very High,New,Young,1.6094379124341003
38.0,20.0,2.0,18.0,94.0,6.0,55.0,Mid,0,Moderate,Low,Low,Senior,Early Mid,0.25131442828090605
30.0,20.0,4.0,62.0,164.0,9.0,18.0,Senior,0,Very High,High,Moderate,Senior,Young,0.35667494393873234
53.0,23.0,1.0,13.0,73.0,18.0,23.0,Junior,0,Low,Low,High,Veteran,Senior,0.5596157879354227
45.0,22.0,3.0,77.0,112.0,12.0,19.0,Mid,0,Moderate,Very High,Moderate,Senior,Late Mid,0.41985384556026395
37.0,7.0,5.0,6.0,166.0,18.0,90.0,Junior,0,Very High,Low,Very High,New,Early Mid,1.1786549963416462
33.0,13.0,4.0,60.0,62.0,18.0,5.0,Junior,0,Low,High,Very High,Mid,Early Mid,0.8266785731844679
56.0,6.0,2.0,62.0,54.0,5.0,51.1219512195122,Senior,0,Low,High,High,New,Senior,0.538996500732687
38.0,23.0,3.0,78.0,163.0,1.0,87.0,Lead,0,Very High,Very High,Low,Veteran,Early Mid,0.040821994520255124
50.0,29.0,2.0,29.0,87.0,18.0,56.0,Lead,0,Moderate,Medium,Moderate,Veteran,Senior,0.4700036292457356
57.0,8.0,3.0,80.0,198.0,9.96234772978959,85.0,Lead,0,Very High,Very High,High,New,Senior,0.7452307372357663
56.0,27.0,5.0,81.0,87.0,17.0,74.0,Mid,0,Moderate,Very High,Moderate,Veteran,Senior,0.4744579795951158
25.0,10.0,5.0,31.0,19.0,9.0,85.0,Mid,0,Very Low,Medium,High,Mid,Young,0.5978370007556205
28.0,2.0,2.9623059866962307,18.0,4.0,10.0,97.0,Mid,0,Very Low,Low,Very High,New,Young,1.4663370687934272
40.0,14.0,1.0,57.0,132.0,3.0,98.0,Junior,1,High,High,Low,Mid,Early Mid,0.18232155679395462
41.0,20.0,2.0,89.0,180.0,12.0,32.0,Mid,1,Very High,Very High,Moderate,Senior,Early Mid,0.4519851237430572
43.0,19.0,3.0,80.0,79.0,13.0,82.0,Junior,1,Low,Very High,High,Senior,Late Mid,0.5007752879124893
42.0,27.0,4.0,91.0,176.0,10.0,86.0,Junior,0,Very High,Very High,Low,Veteran,Late Mid,0.30538164955118186
26.0,4.0,1.0,84.0,147.0,17.0,13.0,Senior,1,High,Very High,Very High,New,Young,1.4816045409242156
53.0,4.0,3.0,36.0,23.0,4.0,1.0,Lead,0,Very Low,Medium,High,New,Senior,0.5877866649021191
22.0,15.0,1.0,30.0,107.0,6.0,71.0,Junior,1,Moderate,Medium,Moderate,Senior,Young,0.3184537311185346
49.0,22.0,5.0,27.0,4.0,6.0,92.0,Mid,1,Very Low,Low,Low,Senior,Late Mid,0.23180161405732433
58.0,29.0,1.0,40.0,136.0,10.0,79.0,Lead,0,High,Medium,Low,Veteran,Senior,0.2876820724517809
41.0,5.0,5.0,39.0,176.0,18.0,87.0,Mid,0,Very High,Medium,Very High,New,Early Mid,1.3862943611198906
39.0,29.0,4.0,75.0,54.0,16.0,5.0,Senior,1,Low,Very High,Moderate,Veteran,Early Mid,0.4274440148269396
26.0,6.0,1.0,69.0,18.0,18.0,21.0,Junior,1,Very Low,High,Very High,New,Young,1.2729656758128876
52.0,14.0,4.0,64.0,162.0,2.0,27.0,Junior,0,Very High,High,Low,Mid,Senior,0.12516314295400602
23.0,29.0,2.0,44.0,186.0,9.96234772978959,20.0,Senior,0,Very High,Medium,Low,Veteran,Young,0.2867403223891029
23.0,17.0,1.0,75.0,91.0,14.0,8.0,Mid,1,Moderate,Very High,High,Senior,Young,0.5753641449035618
39.0,8.0,3.0,82.0,23.0,7.0,51.1219512195122,Lead,0,Very Low,Very High,High,New,Early Mid,0.5753641449035618
56.0,13.0,2.0,67.0,160.0,9.96234772978959,99.0,Mid,0,High,High,High,Mid,Senior,0.5374264242152746
46.0,14.0,1.0,7.0,147.0,10.0,92.0,Lead,0,High,Low,High,Mid,Late Mid,0.5108256237659907
37.0,2.0,2.0,6.0,90.0,15.0,49.0,Junior,1,Moderate,Low,Very High,New,Early Mid,1.791759469228055
41.0,21.0,2.9623059866962307,8.0,20.0,17.0,72.0,Senior,0,Very Low,Low,High,Senior,Early Mid,0.5725191927713306
25.0,18.0,5.0,79.0,88.0,4.0,19.0,Senior,0,Moderate,Very High,Low,Senior,Young,0.19105523676270922
53.0,6.0,1.0,23.0,120.0,9.0,43.0,Lead,0,High,Low,Very High,New,Senior,0.8266785731844679
41.0,10.0,3.0,52.0,40.0,2.0,4.0,Mid,0,Very Low,High,Low,Mid,Early Mid,0.1670540846631662
36.0,1.0,4.0,26.0,90.0,10.0,61.0,Junior,1,Moderate,Low,Very High,New,Early Mid,1.791759469228055
39.0,0.0,1.0,74.0,137.0,7.0,22.0,Mid,0,High,Very High,Very High,New,Early Mid,2.0794415416798357
41.0,5.0,5.0,74.0,188.0,19.0,41.0,Junior,0,Very High,Very High,Very High,New,Early Mid,1.4271163556401456
24.0,29.0,2.0,27.0,128.0,2.0,66.0,Mid,1,High,Low,Low,Veteran,Young,0.06453852113757116
41.0,2.0,1.0,93.0,174.0,17.0,10.0,Senior,0,Very High,Very High,Very High,New,Early Mid,1.8971199848858813
50.0,13.0,3.0,87.0,190.0,12.0,12.0,Senior,0,Very High,Very High,High,Mid,Senior,0.6190392084062234
29.0,18.0,4.0,40.0,145.0,17.0,74.0,Mid,1,High,Medium,High,Senior,Young,0.6390799592896695
22.0,14.90033222591362,5.0,89.0,3.0,6.0,6.0,Lead,0,Very Low,Very High,Moderate,Mid,Young,0.320161803120989
42.0,20.0,1.0,18.0,103.0,17.0,33.0,Senior,0,Moderate,Low,High,Senior,Late Mid,0.5930637220029628
23.0,10.0,2.9623059866962307,14.0,146.0,10.0,44.0,Junior,1,High,Low,High,Mid,Young,0.6466271649250525
55.0,23.0,1.0,11.0,172.0,8.0,41.0,Junior,0,Very High,Low,Low,Veteran,Senior,0.2876820724517809
42.0,22.0,1.0,90.0,79.0,3.0,53.0,Lead,0,Low,Very High,Low,Senior,Late Mid,0.12260232209233235
54.0,23.0,2.0,29.0,105.0,14.0,87.0,Lead,0,Moderate,Medium,Moderate,Veteran,Senior,0.4595323293784402
28.0,26.0,1.0,8.0,133.0,9.96234772978959,22.0,Senior,0,High,Low,Moderate,Veteran,Young,0.31406289957943245
36.0,3.0,2.0,50.15503875968992,3.0,8.0,4.0,Mid,1,Very Low,Medium,Very High,New,Early Mid,1.0986122886681096
30.0,4.0,5.0,30.0,1.0,13.0,62.0,Junior,1,Very Low,Medium,Very High,New,Young,1.2809338454620645
51.0,11.0,5.0,23.0,190.0,13.0,70.0,Junior,0,Very High,Low,High,Mid,Senior,0.7339691750802004
38.0,14.0,1.0,85.0,12.0,13.0,97.0,Senior,0,Very Low,Very High,High,Mid,Early Mid,0.6241543090729939
59.0,0.0,2.0,61.0,131.0,10.0,97.0,Junior,0,High,High,Very High,New,Senior,2.3978952727983707
42.0,25.0,2.0,80.0,12.0,6.0,51.0,Junior,1,Very Low,Very High,Low,Veteran,Late Mid,0.20763936477824452
58.0,23.0,5.0,98.0,104.0,13.0,11.0,Mid,0,Moderate,Very High,Moderate,Veteran,Senior,0.4328640822962788
38.0,19.0,5.0,90.0,115.0,9.96234772978959,12.0,Junior,0,Moderate,Very High,Moderate,Senior,Early Mid,0.40420924416738513
38.0,8.0,4.0,24.0,143.0,7.0,64.0,Junior,0,High,Low,High,New,Early Mid,0.5753641449035618
32.0,14.90033222591362,5.0,97.0,80.0,5.0,76.0,Senior,1,Low,Very High,Low,Mid,Young,0.273425051101711
22.0,19.0,1.0,87.0,155.0,6.0,36.0,Senior,0,High,Very High,Low,Senior,Young,0.26236426446749106
41.0,25.0,1.0,41.0,110.0,12.0,51.1219512195122,Senior,0,Moderate,Medium,Moderate,Veteran,Early Mid,0.37948962170490375
46.0,16.0,5.0,14.0,103.0,19.0,50.0,Senior,0,Moderate,Low,High,Senior,Late Mid,0.750305594399894
37.0,26.0,2.0,29.0,57.0,11.0,67.0,Senior,1,Low,Medium,Moderate,Veteran,Early Mid,0.34174929372205665
41.0,3.0,1.0,74.0,162.0,10.0,78.0,Lead,0,Very High,Very High,Very High,New,Early Mid,1.252762968495368
53.0,2.0,5.0,9.0,23.0,18.0,73.0,Senior,0,Very Low,Low,Very High,New,Senior,1.9459101490553132
46.0,15.0,4.0,55.0,45.0,1.0,59.0,Senior,1,Low,High,Low,Senior,Late Mid,0.06062462181643484
34.0,8.0,3.0,91.0,83.0,0.0,83.0,Senior,0,Low,Very High,Low,New,Early Mid,0.0
37.0,28.0,3.0,70.0,171.0,6.0,79.0,Junior,0,Very High,High,Low,Veteran,Early Mid,0.18805223150293965
41.0,16.0,4.0,2.0,191.0,12.0,99.0,Junior,0,Very High,Low,High,Senior,Early Mid,0.534082485930258
49.0,21.0,5.0,82.0,142.0,5.0,88.0,Junior,0,High,Very High,Low,Senior,Late Mid,0.20479441264601322
41.0,6.0,1.0,78.0,31.0,17.0,86.0,Mid,0,Very Low,Very High,Very High,New,Early Mid,1.2321436812926323
52.0,15.0,5.0,76.0,89.0,19.0,23.0,Mid,0,Moderate,Very High,Very High,Senior,Senior,0.7827593392496325
49.0,12.0,5.0,95.0,53.0,5.0,46.0,Junior,0,Low,Very High,Moderate,Mid,Late Mid,0.325422400434628
50.0,17.0,3.0,50.0,197.0,0.0,45.0,Mid,0,Very High,Medium,Low,Senior,Senior,0.0
55.0,7.0,4.0,54.0,103.0,14.0,10.0,Mid,1,Moderate,High,Very High,New,Senior,1.0116009116784799
58.0,1.0,3.0,0.0,18.0,12.0,64.0,Junior,1,Very Low,Low,Very High,New,Senior,1.9459101490553132
26.0,13.0,3.0,6.0,22.0,9.0,70.0,Junior,0,Very Low,Low,High,Mid,Young,0.4964368863138911
41.0,19.0,5.0,7.0,124.0,1.0,15.0,Mid,1,High,Low,Low,Senior,Early Mid,0.04879016416943201
58.0,10.0,2.9623059866962307,0.0,57.0,13.0,52.0,Mid,1,Low,Low,Very High,Mid,Senior,0.7801585575495751
52.0,18.0,1.0,65.0,148.0,15.0,62.0,Junior,0,High,High,High,Senior,Senior,0.581921545449721
54.0,8.0,2.0,93.0,60.0,6.0,15.0,Junior,1,Low,Very High,High,New,Senior,0.5108256237659907
53.0,28.0,2.0,66.0,26.0,11.0,51.1219512195122,Lead,1,Very Low,High,Moderate,Veteran,Senior,0.3215836241274623
38.0,14.90033222591362,2.0,58.0,5.0,16.0,4.0,Mid,0,Very Low,High,High,Mid,Early Mid,0.696276420622567
44.0,26.0,5.0,11.0,145.0,7.0,18.0,Mid,0,High,Low,Low,Veteran,Late Mid,0.2305236586118323
58.0,1.0,1.0,30.0,186.0,0.0,35.0,Mid,0,Very High,Medium,Low,New,Senior,0.0
38.0,7.0,2.0,99.0,161.0,1.0,75.0,Mid,1,Very High,Very High,Low,New,Early Mid,0.11778303565638346
39.0,23.0,1.0,50.0,156.0,0.0,76.0,Mid,0,High,Medium,Low,Veteran,Early Mid,0.0
35.0,24.0,3.0,68.0,120.0,17.0,34.0,Junior,0,High,High,High,Veteran,Early Mid,0.5187937934151676
37.0,6.0,2.0,17.0,86.0,9.0,28.0,Mid,0,Low,Low,Very High,New,Early Mid,0.8266785731844679
45.0,24.0,3.0,86.0,103.0,19.0,40.0,Senior,1,Moderate,Very High,High,Veteran,Late Mid,0.5653138090500605
41.0,3.0,1.0,6.0,128.0,17.0,68.0,Mid,0,High,Low,Very High,New,Early Mid,1.6582280766035324
42.0,22.0,4.0,14.0,64.0,10.0,42.0,Junior,1,Low,Low,Moderate,Senior,Late Mid,0.36101334553733055
40.0,3.0,4.0,86.0,198.0,9.96234772978959,3.0,Senior,0,Very High,Very High,Very High,New,Early Mid,1.2500698975607842
37.0,27.0,3.0,23.0,164.0,17.0,17.0,Mid,0,Very High,Low,Moderate,Veteran,Early Mid,0.4744579795951158
49.0,15.0,5.0,32.0,100.0,14.0,23.0,Senior,0,Moderate,Medium,High,Senior,Late Mid,0.6286086594223741
26.0,24.0,4.0,47.0,170.0,12.0,54.0,Senior,0,Very High,Medium,Moderate,Veteran,Young,0.3920420877760237
29.0,3.0,5.0,93.0,191.0,1.0,68.0,Senior,0,Very High,Very High,Low,New,Young,0.22314355131420976
36.0,8.0,4.0,97.0,93.0,17.0,7.0,Lead,0,Moderate,Very High,Very High,New,Early Mid,1.0608719606852626
30.0,2.0,3.0,8.0,98.0,16.0,13.0,Lead,0,Moderate,Low,Very High,New,Young,1.8458266904983307
39.0,14.90033222591362,3.0,41.0,67.0,17.0,87.0,Senior,0,Low,Medium,High,Mid,Early Mid,0.7271427520529841
41.0,22.0,2.0,30.0,132.0,11.0,46.0,Junior,1,High,Medium,Moderate,Senior,Early Mid,0.3908663086870117
57.0,9.0,3.0,63.0,16.0,8.0,88.0,Mid,1,Very Low,High,High,Mid,Senior,0.5877866649021191
47.0,3.0,3.0,62.0,177.0,15.0,8.0,Lead,0,Very High,High,Very High,New,Late Mid,1.55814461804655
23.0,8.0,2.0,0.0,23.0,12.0,64.0,Senior,1,Very Low,Low,Very High,New,Young,0.8472978603872036
59.0,29.0,4.0,96.0,128.0,11.0,61.0,Lead,0,High,Very High,Moderate,Veteran,Senior,0.3123746850421524
27.0,0.0,3.0,32.0,138.0,5.0,50.0,Lead,0,High,Medium,Very High,New,Young,1.791759469228055
24.0,0.0,3.0,50.15503875968992,108.0,0.0,26.0,Lead,0,Moderate,Medium,Low,New,Young,0.0
42.0,8.0,5.0,90.0,37.0,9.96234772978959,44.0,Lead,0,Very Low,Very High,High,New,Late Mid,0.7452307372357663
44.0,26.0,1.0,8.0,55.0,9.96234772978959,51.0,Senior,1,Low,Low,Moderate,Veteran,Late Mid,0.31406289957943245
47.0,2.0,3.0,4.0,95.0,0.0,51.1219512195122,Junior,0,Moderate,Low,Low,New,Late Mid,0.0
43.0,10.0,1.0,53.0,130.0,8.0,0.0,Mid,0,High,High,High,Mid,Late Mid,0.5465437063680699
41.0,18.0,4.0,10.0,147.0,8.0,15.0,Mid,1,High,Low,Moderate,Senior,Early Mid,0.3513978868378886
51.0,0.0,2.0,57.0,3.0,19.0,94.0,Mid,1,Very Low,High,Very High,New,Senior,2.995732273553991
53.0,5.0,4.0,30.0,77.0,16.0,37.0,Mid,1,Low,Medium,Very High,New,Senior,1.2992829841302609
23.0,25.0,5.0,42.0,121.0,17.0,11.0,Lead,0,High,Medium,High,Veteran,Young,0.5031035776720804
59.0,13.0,3.0,32.0,198.0,12.0,59.0,Lead,1,Very High,Medium,High,Mid,Senior,0.6190392084062234
51.0,17.0,4.0,28.0,160.0,9.0,57.0,Lead,0,High,Medium,Moderate,Senior,Senior,0.4054651081081644
41.0,10.0,2.0,2.0,185.0,11.0,32.0,Lead,0,Very High,Low,High,Mid,Early Mid,0.6931471805599453
48.0,19.0,1.0,55.0,187.0,16.0,61.0,Senior,0,Very High,High,High,Senior,Late Mid,0.5877866649021191
33.0,17.0,4.0,52.0,172.0,7.0,94.0,Junior,1,Very High,High,Moderate,Senior,Early Mid,0.32850406697203605
44.0,23.0,5.0,89.0,131.0,17.0,51.1219512195122,Mid,0,High,Very High,High,Veteran,Late Mid,0.5355182363563622
36.0,19.0,2.9623059866962307,64.0,112.0,8.0,4.0,Senior,0,Moderate,High,Moderate,Senior,Early Mid,0.33647223662121295
56.0,19.0,3.0,14.0,44.0,0.0,74.0,Lead,0,Low,Low,Low,Senior,Senior,0.0
24.0,19.0,5.0,3.0,16.0,6.0,51.0,Mid,1,Very Low,Low,Low,Senior,Young,0.26236426446749106
26.0,21.0,1.0,50.15503875968992,113.0,19.0,39.0,Senior,0,Moderate,Medium,High,Senior,Young,0.622529613345992
31.0,17.0,1.0,32.0,23.0,7.0,76.0,Senior,0,Very Low,Medium,Moderate,Senior,Young,0.32850406697203605
43.0,28.0,1.0,80.0,150.0,13.0,19.0,Junior,0,High,Very High,Moderate,Veteran,Late Mid,0.37037378829689427
41.0,28.0,4.0,22.0,156.0,11.0,89.0,Mid,0,High,Low,Moderate,Veteran,Early Mid,0.3215836241274623
59.0,8.0,2.0,50.15503875968992,190.0,16.0,49.0,Mid,0,Very High,Medium,Very High,New,Senior,1.0216512475319814
41.0,21.0,2.0,92.0,80.0,14.0,96.0,Senior,1,Low,Very High,Moderate,Senior,Early Mid,0.4924764850977942
23.0,14.0,4.0,78.0,58.0,11.0,51.1219512195122,Senior,1,Low,Very High,High,Mid,Young,0.550046336919272
46.0,15.0,1.0,84.0,182.0,18.0,28.0,Lead,0,Very High,Very High,High,Senior,Late Mid,0.7537718023763802
59.0,14.90033222591362,2.9623059866962307,46.0,64.0,7.0,34.0,Mid,0,Low,Medium,Moderate,Mid,Senior,0.3648114144173332
51.0,21.0,2.0,61.0,65.0,17.0,82.0,Senior,1,Low,High,High,Senior,Senior,0.5725191927713306
27.0,11.0,4.0,61.0,182.0,12.0,68.0,Senior,0,Very High,High,High,Mid,Young,0.6931471805599453
36.0,14.0,2.9623059866962307,88.0,175.0,6.0,4.0,Senior,0,Very High,Very High,Moderate,Mid,Early Mid,0.33647223662121295
